Date,Open,High,Low,Close,Volume,Adj Close
2015-03-09,37.06,38.5,37.0,38.27,14376700,38.27
2015-03-10,38.3,38.6,37.6,37.88,10522200,37.88
2015-03-11,38.17,38.24,37.0,37.14,8561600,37.14
2015-03-12,37.55,37.63,36.64,37.29,8038000,37.29
2015-03-13,37.11,38.0,37.11,37.54,9140000,37.54
2015-03-16,37.75,38.65,37.7,38.28,15839500,38.28
2015-03-17,38.62,38.95,38.05,38.4,15353800,38.4
2015-03-18,38.43,39.3,38.0,39.09,21183200,39.09
2015-03-19,39.02,39.02,38.0,38.19,15286400,38.19
2015-03-20,38.14,38.79,37.9,38.11,17228400,38.11
2015-03-23,38.6,39.69,38.0,39.37,24951100,39.37
2015-03-24,40.38,43.31,40.34,43.31,42310300,43.31
2015-03-25,45.0,46.68,44.0,44.46,37206700,44.46
2015-03-26,44.08,44.08,40.8,41.72,28501900,41.72
2015-03-27,41.62,42.63,41.1,42.5,18811100,42.5
2015-03-30,42.8,43.49,41.98,43.06,19862600,43.06
2015-03-31,43.07,44.4,42.71,43.34,21702400,43.34
2015-04-01,43.35,44.87,43.0,44.17,19491600,44.17
2015-04-02,44.38,48.49,44.0,46.38,24757100,46.38
2015-04-03,45.8,48.67,45.57,48.19,24426100,48.19
2015-04-06,48.19,48.19,48.19,48.19,0,48.19
2015-04-07,49.3,50.63,47.41,48.38,20440500,48.38
2015-04-08,48.45,48.55,45.57,46.03,22187000,46.03
2015-04-09,46.09,47.0,42.63,46.89,26253000,46.89
2015-04-10,46.2,47.38,45.5,47.3,16110500,47.3
2015-04-13,47.6,49.0,47.29,47.65,18149500,47.65
2015-04-14,47.6,47.62,46.44,46.56,13459300,46.56
2015-04-15,46.98,47.16,44.58,44.7,13483400,44.7
2015-04-16,44.6,49.17,44.05,47.23,26218400,47.23
2015-04-17,48.87,48.89,45.75,46.06,23279100,46.06
2015-04-20,45.5,45.55,43.5,43.55,20022600,43.55
2015-04-21,43.71,46.08,43.71,45.75,17931200,45.75
2015-04-22,46.0,47.28,46.0,46.72,16018600,46.72
2015-04-23,47.31,49.0,46.4,46.98,16216800,46.98
2015-04-24,46.8,47.91,46.0,47.55,18297100,47.55
2015-04-27,47.75,50.59,47.75,48.55,24657000,48.55
2015-04-28,48.15,49.58,46.5,47.16,15929000,47.16
2015-04-29,46.9,48.74,46.5,48.15,12640600,48.15
2015-04-30,48.29,49.18,47.91,48.35,14775900,48.35
2015-05-01,48.35,48.35,48.35,48.35,0,48.35
2015-05-04,48.5,51.88,48.28,51.8,20389800,51.8
2015-05-05,51.96,51.97,48.48,49.1,17551800,49.1
2015-05-06,50.0,51.81,48.8,49.07,17351700,49.07
2015-05-07,49.05,50.5,47.0,47.4,11679300,47.4
2015-05-08,48.1,49.88,48.0,49.75,13083600,49.75
2015-05-11,50.0,52.3,48.85,52.21,22715300,52.21
2015-05-12,52.22,53.8,51.12,52.5,19043700,52.5
2015-05-13,52.4,52.41,50.01,51.1,18162400,51.1
2015-05-14,51.0,51.2,49.8,50.28,12554600,50.28
2015-05-15,49.8,51.65,49.7,50.55,14137900,50.55
2015-05-18,51.41,55.61,51.31,54.36,24670800,54.36
2015-05-19,54.19,59.79,53.3,59.15,20497300,59.15
2015-05-20,59.0,60.8,57.8,57.8,15757700,57.8
2015-05-21,57.8,59.38,56.8,59.0,17761600,59.0
2015-05-22,59.12,63.0,58.45,61.15,20830000,61.15
