Date,Open,High,Low,Close,Volume,Adj Close
2015-03-16,12.36,12.53,12.26,12.49,175378100,12.49
2015-03-17,12.59,12.74,12.51,12.63,212834900,12.63
2015-03-18,12.65,13.2,12.65,13.14,289546700,13.14
2015-03-19,13.08,13.08,12.76,12.87,212978900,12.87
2015-03-20,12.95,13.35,12.78,13.14,349401600,13.14
2015-03-23,13.3,13.65,13.26,13.36,331361200,13.36
2015-03-24,13.37,13.38,12.86,13.05,265616900,13.05
2015-03-25,13.04,13.04,12.69,12.78,207376100,12.78
2015-03-26,12.69,13.05,12.57,12.95,209000700,12.95
2015-03-27,13.18,13.35,13.02,13.35,344159000,13.35
2015-03-30,13.4,14.48,13.18,14.24,636164800,14.24
2015-03-31,14.85,14.97,13.65,13.82,748147300,13.82
2015-04-01,13.73,13.86,13.47,13.72,375803400,13.72
2015-04-02,13.76,13.92,13.43,13.59,319924600,13.59
2015-04-03,13.41,13.48,13.19,13.45,356563200,13.45
2015-04-06,13.45,13.45,13.45,13.45,0,13.45
2015-04-07,13.48,13.73,13.37,13.72,375319500,13.72
2015-04-08,13.72,13.92,13.41,13.82,448981500,13.82
2015-04-09,13.83,14.82,13.51,14.64,717154600,14.64
2015-04-10,14.28,14.47,14.07,14.32,424894200,14.32
2015-04-13,14.42,14.62,14.22,14.37,407430500,14.37
2015-04-14,14.33,14.46,14.0,14.12,327676000,14.12
2015-04-15,14.1,14.18,13.81,13.9,278402200,13.9
2015-04-16,13.84,14.3,13.77,14.3,334623300,14.3
2015-04-17,14.52,14.92,14.31,14.67,584609300,14.67
2015-04-20,14.78,15.1,14.19,14.21,593316500,14.21
2015-04-21,14.16,14.55,14.02,14.48,374324300,14.48
2015-04-22,14.5,14.92,14.41,14.88,446876300,14.88
2015-04-23,15.15,15.25,14.65,14.76,471733100,14.76
2015-04-24,14.48,14.7,14.15,14.42,362066200,14.42
2015-04-27,14.41,14.7,14.3,14.7,422562000,14.7
2015-04-28,14.65,14.66,14.11,14.19,386603900,14.19
2015-04-29,14.07,14.43,13.93,14.24,277332900,14.24
2015-04-30,14.33,14.93,14.21,14.6,541148600,14.6
2015-05-01,14.6,14.6,14.6,14.6,0,14.6
2015-05-04,14.62,14.79,14.4,14.55,309176800,14.55
2015-05-05,14.61,14.63,13.62,13.77,328552400,13.77
2015-05-06,13.83,14.05,13.41,13.56,252171900,13.56
2015-05-07,13.54,13.78,13.48,13.61,175422200,13.61
2015-05-08,13.7,13.81,13.47,13.8,197857500,13.8
2015-05-11,14.0,14.1,13.81,14.07,365307400,14.07
2015-05-12,14.04,14.04,13.83,13.92,254732800,13.92
2015-05-13,13.93,14.92,13.73,14.7,580546100,14.7
2015-05-14,14.9,15.6,14.53,14.59,778625300,14.59
2015-05-15,14.71,14.78,13.99,14.16,339140800,14.16
2015-05-18,13.99,13.99,13.7,13.84,236527100,13.84
2015-05-19,13.88,14.26,13.8,14.16,258179700,14.16
2015-05-20,14.18,14.38,13.98,14.05,305594100,14.05
2015-05-21,14.08,14.3,13.91,14.15,254051000,14.15
2015-05-22,14.21,14.58,14.15,14.49,380124500,14.49
