Date,Open,High,Low,Close,Volume,Adj Close
2015-04-28,4.69,4.7,4.49,4.52,1674583900,4.52
2015-04-29,4.49,4.64,4.45,4.58,1331702500,4.58
2015-04-30,4.55,4.61,4.52,4.52,1010996600,4.52
2015-05-01,4.52,4.52,4.52,4.52,0,4.52
2015-05-04,4.55,4.74,4.51,4.72,2107104000,4.72
2015-05-05,4.75,4.86,4.56,4.59,2125594800,4.59
2015-05-06,4.57,4.65,4.31,4.43,1427587800,4.43
2015-05-07,4.35,4.4,4.11,4.13,1204156500,4.13
2015-05-08,4.19,4.28,4.16,4.28,980148300,4.28
2015-05-11,4.34,4.42,4.25,4.4,1085156700,4.4
2015-05-12,4.4,4.41,4.33,4.39,994319900,4.39
2015-05-13,4.37,4.37,4.27,4.29,1058935100,4.29
2015-05-14,4.28,4.5,4.25,4.43,1419090700,4.43
2015-05-15,4.39,4.4,4.25,4.26,993804700,4.26
2015-05-18,4.22,4.28,4.17,4.21,683574000,4.21
2015-05-19,4.2,4.31,4.18,4.29,742800600,4.29
2015-05-20,4.3,4.37,4.26,4.3,1079427500,4.3
2015-05-21,4.31,4.32,4.25,4.32,925534600,4.32
2015-05-22,4.35,4.7,4.34,4.63,2261085600,4.63
