Date,Open,High,Low,Close,Volume,Adj Close
2015-03-18,33.28,33.49,32.72,33.42,23347200,33.42
2015-03-19,33.36,33.37,32.77,32.86,17206700,32.86
2015-03-20,32.86,33.23,32.55,32.72,18663700,32.72
2015-03-23,32.89,33.87,32.89,33.79,25793800,33.79
2015-03-24,33.9,33.9,32.8,33.55,24504500,33.55
2015-03-25,33.26,35.1,33.2,34.42,31666800,34.42
2015-03-26,34.42,35.46,33.8,34.19,28873600,34.19
2015-03-27,34.15,35.19,34.08,34.27,18920800,34.27
2015-03-30,34.2,35.25,34.02,34.84,20340600,34.84
2015-03-31,35.06,36.5,35.0,35.24,24664600,35.24
2015-04-01,35.33,36.23,35.08,35.81,18522100,35.81
2015-04-02,36.41,37.0,35.53,36.2,22927000,36.2
2015-04-03,36.02,36.05,35.3,35.61,20936600,35.61
2015-04-06,35.61,35.61,35.61,35.61,0,35.61
2015-04-07,35.58,36.24,35.35,35.83,19338300,35.83
2015-04-08,35.83,35.92,34.26,34.55,29419000,34.55
2015-04-09,34.45,34.45,32.81,33.98,26390300,33.98
2015-04-10,33.84,34.44,33.63,34.33,20093500,34.33
2015-04-13,34.53,35.7,34.24,35.43,24975100,35.43
2015-04-14,35.39,35.39,34.47,34.6,19043400,34.6
2015-04-15,34.6,35.06,33.33,33.36,23447400,33.36
2015-04-16,33.3,34.02,32.82,34.0,23210700,34.0
2015-04-17,34.2,35.19,33.99,34.5,27096600,34.5
2015-04-20,34.0,34.6,33.2,33.56,26990000,33.56
2015-04-21,33.84,35.55,33.7,35.48,28194200,35.48
2015-04-22,35.72,37.06,35.58,36.85,31404900,36.85
2015-04-23,36.3,36.3,35.44,35.62,36618300,35.62
2015-04-24,35.0,39.1,34.71,38.1,44711300,38.1
2015-04-27,37.99,38.67,37.6,37.88,24896600,37.88
2015-04-28,37.8,39.77,37.43,38.4,31550400,38.4
2015-04-29,38.58,38.58,36.44,37.32,29078200,37.32
2015-04-30,36.88,37.53,36.31,36.31,20816300,36.31
2015-05-01,36.31,36.31,36.31,36.31,0,36.31
2015-05-04,36.3,37.16,35.6,36.7,15806900,36.7
2015-05-05,36.51,36.66,35.2,35.27,16905600,35.27
2015-05-06,35.89,36.35,34.91,35.1,13401700,35.1
2015-05-07,35.01,35.56,34.2,34.35,11846200,34.35
2015-05-08,34.84,35.4,34.2,35.08,13230200,35.08
2015-05-11,35.08,36.06,34.9,36.0,17764400,36.0
2015-05-12,36.1,36.19,35.4,35.9,18877200,35.9
2015-05-13,35.91,36.63,35.85,36.36,21405400,36.36
2015-05-14,36.31,36.6,35.51,35.65,14896600,35.65
2015-05-15,35.65,35.65,34.47,34.6,13542800,34.6
2015-05-18,34.55,35.3,34.28,34.99,17880600,34.99
2015-05-19,34.98,35.96,34.8,35.75,17876800,35.75
2015-05-20,35.9,36.75,35.68,35.98,23048500,35.98
2015-05-21,36.0,36.71,35.92,36.64,20164700,36.64
2015-05-22,37.0,37.95,36.8,37.16,24919500,37.16
